시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241127,271.00,보리밥 <br/>&등뼈감자탕 (5.6.10)<br/>&실곤약골뱅이무침 (5.6.13)<br/>&새송이애호박볶음 <br/>&까르보나라 미트볼(고) (1.2.5.6.10.15.16)<br/>&배추김치(고) <br/>초코칩쿠키 (1.2.6),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,838.9 Kcal,탄수화물(g) : 117.0<br/>단백질(g) : 38.5<br/>지방(g) : 24.3<br/>비타민A(R.E) : 159.6<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 33.8<br/>칼슘(mg) : 265.7<br/>철분(mg) : 3.8,20241204
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241128,271.00,&볶음밥/자장소스(고) (1.2.5.6.10.13.15.16)<br/>&짬뽕국(면사리) (5.6.9.10.13.17.18)<br/>&배추김치(고) <br/>&부추양파겉절이(고) (13)<br/>&메이플피칸파이(고) (1.2.5.6.14)<br/>&수제레몬에이드 ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : 국내산<br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : 국내산<br/>주꾸미 : <br/>비고 : 새우살:국내산,867.1 Kcal,탄수화물(g) : 145.9<br/>단백질(g) : 29.0<br/>지방(g) : 17.0<br/>비타민A(R.E) : 356.8<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 24.3<br/>칼슘(mg) : 149.4<br/>철분(mg) : 3.0,20241205
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241202,316.00,"&추가밥(고) <br/>라구파스타 (1.2.5.6.10.12.13)<br/>두부된장찌개(대체식) (5.6)<br/>&양상추망고샐러드(고,딸기소스) (1.2.5.12.13)<br/>오이피클&할라피뇨 <br/>&배추김치(고) <br/>두바이스타일초콜릿 (2.5)<br/>바베큐립&감자튀김 (2.5.6.10.13)",쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,839.0 Kcal,탄수화물(g) : 108.2<br/>단백질(g) : 30.8<br/>지방(g) : 32.6<br/>비타민A(R.E) : 300.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 49.9<br/>칼슘(mg) : 479.0<br/>철분(mg) : 5.1,20241209
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241203,271.00,&차조밥 <br/>꼬치어묵우동국 (1.5.6)<br/>불족발 (5.6.10.12.13)<br/>&비엔나채소볶음(고) (2.5.6.10.12.13.15.16)<br/>&배추김치(고) <br/>깻잎무쌈 ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,832.9 Kcal,탄수화물(g) : 111.6<br/>단백질(g) : 38.3<br/>지방(g) : 24.8<br/>비타민A(R.E) : 191.1<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 33.0<br/>칼슘(mg) : 278.9<br/>철분(mg) : 3.2,20241210
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241204,272.00,&현미밥 <br/>&부대찌개 (1.2.5.6.9.10.15.16)<br/>&실곤약골뱅이무침 (5.6.13)<br/>목살스테이크&파인애플 (5.6.10.12.13.16.18)<br/>&배추김치(고) <br/>딸기찰떡 (4.5)<br/>콘샐러드(고) (1.2.5.6.13),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,817.2 Kcal,탄수화물(g) : 104.3<br/>단백질(g) : 39.0<br/>지방(g) : 25.5<br/>비타민A(R.E) : 118.1<br/>티아민(mg) : 1.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 17.0<br/>칼슘(mg) : 391.7<br/>철분(mg) : 4.7,20241211
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241205,271.00,한우불고기덮밥 (5.6.13.16.18)<br/>&콩나물두부된장국(고) (5.6)<br/>&도라지채오이무침(고) (13)<br/>&배추김치(고) <br/>슈크림붕어빵 (1.2.5.6)<br/>망고사고펄라떼 (2),쇠고기(종류) : 제주산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : <br/>돼지고기 식육가공품 : <br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,804.2 Kcal,탄수화물(g) : 113.1<br/>단백질(g) : 35.4<br/>지방(g) : 22.2<br/>비타민A(R.E) : 76.8<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 10.7<br/>칼슘(mg) : 359.9<br/>철분(mg) : 5.3,20241212
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20241209,271.00,&햄김가루밥(고) (1.2.5.6.10.13.15.16)<br/>&돼지고기김치찌개(고) (5.6.9.10)<br/>반마리통닭 (1.2.5.6.12.13.15)<br/>&배추김치(고) <br/>&수제블러드오렌지에이드 (13)<br/>큐브치즈토마토샐러드(딸기소스) (1.2.5.6.12)<br/>무&오이피클 (13)<br/>공주밤티라미수케익 (4.5.6.14.19),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : <br/>닭고기 : <br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,833.2 Kcal,탄수화물(g) : 115.4<br/>단백질(g) : 40.3<br/>지방(g) : 23.7<br/>비타민A(R.E) : 135.6<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 54.7<br/>칼슘(mg) : 378.2<br/>철분(mg) : 5.3,20241216
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250317,376.00,&훈제오리볶음밥(고) (1.5.6.13.18)<br/>&크로크무슈(고) (1.2.5.6.10.13.15.16)<br/>&열무된장국(고) (5.6)<br/>&골뱅이채소무침 (5.6.13)<br/>&배추김치(고) <br/>샤인머스켓음료 (13),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,888.2 Kcal,탄수화물(g) : 112.0<br/>단백질(g) : 39.3<br/>지방(g) : 28.2<br/>비타민A(R.E) : 230.6<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 42.8<br/>칼슘(mg) : 388.8<br/>철분(mg) : 3.8,20250324
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250318,376.00,&현미밥 <br/>&팽이버섯무채된장국(고) (5.6)<br/>봄동겉절이 (5.6.13)<br/>&돼지고기자장볶음(고) (5.6.10.13.16.18)<br/>&방울어묵칠리소스볶음 (1.5.6.12.13.18)<br/>&배추김치(고) <br/>&시리얼황도요거트 (2.5.6.11.13),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : <br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,878.9 Kcal,탄수화물(g) : 129.1<br/>단백질(g) : 49.1<br/>지방(g) : 18.2<br/>비타민A(R.E) : 385.1<br/>티아민(mg) : 1.6<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 40.6<br/>칼슘(mg) : 331.4<br/>철분(mg) : 4.3,20250325
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250319,376.00,"흑미밥 <br/>&순대국밥(따로,고) (2.5.6.9.10.13.16)<br/>&동초나물무침 <br/>&비엔나떡볶음(고) (2.5.6.10.12.13.15.16)<br/>&배추김치(고) <br/>&열대과일샐러드 ",쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,874.6 Kcal,탄수화물(g) : 122.9<br/>단백질(g) : 36.2<br/>지방(g) : 25.1<br/>비타민A(R.E) : 80.6<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 34.2<br/>칼슘(mg) : 198.9<br/>철분(mg) : 4.9,20250326
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250320,376.00,&찹쌀밥(고) <br/>&닭칼국수(고) (1.5.6.15)<br/>&부추무생채(고) (13)<br/>&배추김치(고) <br/>수제복숭아아이스티 (11)<br/>모짜렐라핫도그 (1.2.5.6.10.12.15.18),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,769.8 Kcal,탄수화물(g) : 137.4<br/>단백질(g) : 23.9<br/>지방(g) : 11.8<br/>비타민A(R.E) : 100.6<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 13.7<br/>칼슘(mg) : 166.3<br/>철분(mg) : 2.2,20250327
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250324,376.00,&볶음밥/자장소스(고) (1.2.5.6.10.13.15.16)<br/>&배추된장국(고) (5.6)<br/>&도라지채오이무침(고) (13)<br/>&배추김치(고) <br/>패션후르츠맛음료 (13)<br/>사과맛푸딩 <br/>포테이토고르곤졸라피자 (1.2.5.6.10.12.13.15.16),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,761.6 Kcal,탄수화물(g) : 127.2<br/>단백질(g) : 27.2<br/>지방(g) : 15.1<br/>비타민A(R.E) : 186.6<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 60.5<br/>칼슘(mg) : 317.5<br/>철분(mg) : 2.9,20250331
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250325,376.00,보리밥 <br/>&김치콩나물국(고) (5.9)<br/>주꾸미불고기&와사비마요소스 (1.5.6.10.12.13)<br/>&옥수수버터치즈구이(고) (1.2.5.13)<br/>&배추김치(고) <br/>깻잎무쌈 ,"쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : 주꾸미:베트남산,인도네시아산<br/>비고 : ",806.9 Kcal,탄수화물(g) : 82.5<br/>단백질(g) : 37.8<br/>지방(g) : 34.9<br/>비타민A(R.E) : 135.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 18.7<br/>칼슘(mg) : 347.8<br/>철분(mg) : 4.0,20250401
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250326,372.00,&배추김치(고) ,"쇠고기(종류) : 제주산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>명태 : 동태(미국산,아이슬라드산,에스토니아산)<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 참치통조림,가쓰오부시:베트남산,원양산,인도네시아산,필리핀산<br/>아귀 : 국내산<br/>주꾸미 : 주꾸미:베트남산,인도네시아산<br/>비고 : ",10.6 Kcal,탄수화물(g) : 0.3<br/>단백질(g) : 1.9<br/>지방(g) : 0.2<br/>비타민A(R.E) : 0.2<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.0<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 66.8<br/>철분(mg) : 0.4,20250402
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250327,376.00,&찹쌀밥(고) <br/>&고기짬뽕(고) (5.6.9.10.17.18)<br/>하트크로켓&치즈스틱 (1.2.5.6.12)<br/>&단무지무침(고) (13)<br/>&오이양파생채(고) (13)<br/>&배추김치(고) <br/>&수제블러드오렌지에이드 (13),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,892.2 Kcal,탄수화물(g) : 150.6<br/>단백질(g) : 42.3<br/>지방(g) : 16.0<br/>비타민A(R.E) : 159.1<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 50.0<br/>칼슘(mg) : 473.2<br/>철분(mg) : 5.8,20250403
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250331,376.00,&떡갈비마요덮밥 (1.2.5.6.10.12.13.15.16)<br/>&미역두부된장국 (5.6)<br/>&우엉채편마늘조림(고) (5.6.13)<br/>&배추김치(고) <br/>&자두맛음료 <br/>르뱅애플잼쿠키 (1.2.5.6),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : <br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,862.7 Kcal,탄수화물(g) : 122.0<br/>단백질(g) : 32.7<br/>지방(g) : 26.5<br/>비타민A(R.E) : 195.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 10.0<br/>칼슘(mg) : 311.0<br/>철분(mg) : 6.4,20250407
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250401,439.00,보리밥 <br/>&짬뽕국(고) (5.6.9.10.13.17.18)<br/>&애호박양파볶음 (5)<br/>어두부전&새송이버섯전 (1.2.5.6.10.15.16.18)<br/>&닭다리살양념구이 (5.6.12.13.15.18)<br/>&배추김치(고) ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : <br/>닭고기 : 제주산<br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : 국내산<br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : 새우살:국내산,870.1 Kcal,탄수화물(g) : 97.6<br/>단백질(g) : 54.3<br/>지방(g) : 27.3<br/>비타민A(R.E) : 77.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 7.4<br/>칼슘(mg) : 128.8<br/>철분(mg) : 3.3,20250408
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250402,439.00,"흑미밥 <br/>&돼지국밥(따로,고) (9.10.13)<br/>&유부잡채(고) (5.6.13)<br/>&만두탕수(고) (1.5.6.10.12.13.16.18)<br/>&배추김치(고) <br/>&부추양파겉절이(고) (13)",쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,870.7 Kcal,탄수화물(g) : 145.2<br/>단백질(g) : 34.4<br/>지방(g) : 16.8<br/>비타민A(R.E) : 87.8<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 44.6<br/>칼슘(mg) : 422.2<br/>철분(mg) : 7.9,20250409
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250403,439.00,&찹쌀밥(고) <br/>&배추된장국(고) (5.6)<br/>후르츠무생채 (11.13)<br/>대패볶음우동 (5.6.10.12.13.18)<br/>할라피뇨새우핫도그 (1.2.5.6.10.15.18)<br/>&배추김치(고) <br/>젤리볼사과에이드 ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : <br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,871.5 Kcal,탄수화물(g) : 153.0<br/>단백질(g) : 29.1<br/>지방(g) : 15.3<br/>비타민A(R.E) : 790.6<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 30.7<br/>칼슘(mg) : 394.4<br/>철분(mg) : 3.0,20250410
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250407,417.00,&배추김치(고) ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,10.6 Kcal,탄수화물(g) : 0.3<br/>단백질(g) : 1.9<br/>지방(g) : 0.2<br/>비타민A(R.E) : 0.2<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.0<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 66.8<br/>철분(mg) : 0.4,20250414
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250408,439.00,&배추김치(고) ,쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : <br/>돼지고기 식육가공품 : <br/>닭고기 : 제주산<br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,10.6 Kcal,탄수화물(g) : 0.3<br/>단백질(g) : 1.9<br/>지방(g) : 0.2<br/>비타민A(R.E) : 0.2<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.0<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 66.8<br/>철분(mg) : 0.4,20250415
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250409,439.00,흑미밥 <br/>&참치김치찌개(고) (5.9.16.18)<br/>&쫄면무침(고) (1.5.6.8.13)<br/>수제돈까스/우스타소스 (1.2.5.6.10.12.13.16)<br/>&배추김치(고) <br/>아이스슈(쿠키앤초코) (1.2.5.6)<br/>&양배추사과샐러드(참깨&흑임자소스) (1.5),"쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : <br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : 참치통조림,가쓰오부시:베트남산,원양산,인도네시아산,필리핀산<br/>아귀 : <br/>주꾸미 : <br/>비고 : ",835.0 Kcal,탄수화물(g) : 114.8<br/>단백질(g) : 38.7<br/>지방(g) : 23.0<br/>비타민A(R.E) : 425.8<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 30.0<br/>칼슘(mg) : 234.7<br/>철분(mg) : 3.8,20250416
T10,제주특별자치도교육청,9290088,제주중앙고등학교,3,석식,20250410,439.00,&오므라이스(고) (1.2.5.6.10.12.13.15.16)<br/>&가쓰오유부국 (5.6.7.18)<br/>&오이양파생채(고) (13)<br/>&배추김치(고) <br/>&망고파인애플음료 (13)<br/>&소떡소떡(꼬치) (2.5.6.12.13),쇠고기(종류) : <br/>쇠고기 식육가공품 : <br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : <br/>닭고기 식육가공품 : <br/>오리고기 : <br/>오리고기 가공품 : <br/>쌀 : 국내산<br/>배추 : 직접담금<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : <br/>명태 : <br/>고등어 : <br/>갈치 : <br/>오징어 : <br/>꽃게 : <br/>참조기 : <br/>다랑어 : <br/>아귀 : <br/>주꾸미 : <br/>비고 : ,845.4 Kcal,탄수화물(g) : 131.0<br/>단백질(g) : 30.6<br/>지방(g) : 20.8<br/>비타민A(R.E) : 157.7<br/>티아민(mg) : 2.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 44.4<br/>칼슘(mg) : 437.6<br/>철분(mg) : 4.7,20250417
